 ; ;"10028_Sagorum (NdTk.M) > Status T/F";"10/5/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"10028_Sagorum (NdTk.M) > Dim";"10/5/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"10028_Sagorum (NdTk.M) > Värde";"10/5/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"10028_Sagorum (NdTk.M) > Status Värde";"10/5/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"10028_Sagorum (NdTk.M) > Närvaro";"10/5/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/27";"";"";"";"";"Auto"
 ; ;"--";"10/5/28";"";"";"";"";"Auto"
 ; ;"--";"10/5/29";"";"";"";"";"Auto"
 ; ;"-----";"10/5/30";"";"";"";"";"Auto"
 ; ;"10028_Sagorum_uttag (NdTk.M) > T/F";"10/5/31";"";"";"";"DPST-1-1";"Auto"
 ; ;"10028_Sagorum_uttag (NdTk.M) > Status T/F";"10/5/32";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/33";"";"";"";"DPST-3-7";"Auto"
 ; ;"--";"10/5/34";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"10/5/35";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"10/5/36";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/37";"";"";"";"";"Auto"
 ; ;"--";"10/5/38";"";"";"";"";"Auto"
 ; ;"--";"10/5/39";"";"";"";"";"Auto"
 ; ;"-----";"10/5/40";"";"";"";"";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > T/F";"10/5/41";"";"";"";"DPST-1-1";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > Status T/F";"10/5/42";"";"";"";"DPST-1-1";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > Dim";"10/5/43";"";"";"";"DPST-3-7";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > Värde";"10/5/44";"";"";"";"DPST-5-1";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > Status Värde";"10/5/45";"";"";"";"DPST-5-1";"Auto"
 ; ;"10033_Frd Bibliotek (NdTk.M) > Närvaro";"10/5/46";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/47";"";"";"";"";"Auto"
 ; ;"--";"10/5/48";"";"";"";"";"Auto"
 ; ;"--";"10/5/49";"";"";"";"";"Auto"
 ; ;"-----";"10/5/50";"";"";"";"";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > T/F";"10/5/51";"";"";"";"DPST-1-1";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > Status T/F";"10/5/52";"";"";"";"DPST-1-1";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > Dim";"10/5/53";"";"";"";"DPST-3-7";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > Värde";"10/5/54";"";"";"";"DPST-5-1";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > Status Värde";"10/5/55";"";"";"";"DPST-5-1";"Auto"
 ; ;"10052_Vaktmästeri (NdTk.M) > Närvaro";"10/5/56";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/57";"";"";"";"";"Auto"
 ; ;"--";"10/5/58";"";"";"";"";"Auto"
 ; ;"--";"10/5/59";"";"";"";"";"Auto"
 ; ;"-----";"10/5/60";"";"";"";"";"Auto"
 ; ;"10053_Postrum (NdTk.M) > T/F";"10/5/61";"";"";"";"DPST-1-1";"Auto"
 ; ;"10053_Postrum (NdTk.M) > Status T/F";"10/5/62";"";"";"";"DPST-1-1";"Auto"
 ; ;"10053_Postrum (NdTk.M) > Dim";"10/5/63";"";"";"";"DPST-3-7";"Auto"
 ; ;"10053_Postrum (NdTk.M) > Värde";"10/5/64";"";"";"";"DPST-5-1";"Auto"
 ; ;"10053_Postrum (NdTk.M) > Status Värde";"10/5/65";"";"";"";"DPST-5-1";"Auto"
 ; ;"10053_Postrum (NdTk.M) > Närvaro";"10/5/66";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/67";"";"";"";"";"Auto"
 ; ;"--";"10/5/68";"";"";"";"";"Auto"
 ; ;"--";"10/5/69";"";"";"";"";"Auto"
 ; ;"-----";"10/5/70";"";"";"";"";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > T/F";"10/5/71";"";"";"";"DPST-1-1";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > Status T/F";"10/5/72";"";"";"";"DPST-1-1";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > Dim";"10/5/73";"";"";"";"DPST-3-7";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > Värde";"10/5/74";"";"";"";"DPST-5-1";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > Status Värde";"10/5/75";"";"";"";"DPST-5-1";"Auto"
 ; ;"10009_Samtalsrum (NdTk.M) > Närvaro";"10/5/76";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/77";"";"";"";"";"Auto"
 ; ;"--";"10/5/78";"";"";"";"";"Auto"
 ; ;"--";"10/5/79";"";"";"";"";"Auto"
 ; ;"-----";"10/5/80";"";"";"";"";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > T/F";"10/5/81";"";"";"";"DPST-1-1";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > Status T/F";"10/5/82";"";"";"";"DPST-1-1";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > Dim";"10/5/83";"";"";"";"DPST-3-7";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > Värde";"10/5/84";"";"";"";"DPST-5-1";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > Status Värde";"10/5/85";"";"";"";"DPST-5-1";"Auto"
 ; ;"10060_Mötesplats Människor (InNdTk.M) > Närvaro";"10/5/86";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/87";"";"";"";"";"Auto"
 ; ;"--";"10/5/88";"";"";"";"";"Auto"
 ; ;"--";"10/5/89";"";"";"";"";"Auto"
 ; ;"-----";"10/5/90";"";"";"";"";"Auto"
 ; ;"10062_Kök (NdTk.M) > T/F";"10/5/91";"";"";"";"DPST-1-1";"Auto"
 ; ;"10062_Kök (NdTk.M) > Status T/F";"10/5/92";"";"";"";"DPST-1-1";"Auto"
 ; ;"10062_Kök (NdTk.M) > Dim";"10/5/93";"";"";"";"DPST-3-7";"Auto"
 ; ;"10062_Kök (NdTk.M) > Värde";"10/5/94";"";"";"";"DPST-5-1";"Auto"
 ; ;"10062_Kök (NdTk.M) > Status Värde";"10/5/95";"";"";"";"DPST-5-1";"Auto"
 ; ;"10062_Kök (NdTk.M) > Närvaro";"10/5/96";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/97";"";"";"";"";"Auto"
 ; ;"--";"10/5/98";"";"";"";"";"Auto"
 ; ;"--";"10/5/99";"";"";"";"";"Auto"
 ; ;"-----";"10/5/100";"";"";"";"";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > T/F";"10/5/101";"";"";"";"DPST-1-1";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > Status T/F";"10/5/102";"";"";"";"DPST-1-1";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > Dim";"10/5/103";"";"";"";"DPST-3-7";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > Värde";"10/5/104";"";"";"";"DPST-5-1";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > Status Värde";"10/5/105";"";"";"";"DPST-5-1";"Auto"
 ; ;"10065_Allrum (InNdTk.M) > Närvaro";"10/5/106";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"10/5/107";"";"";"";"";"Auto"
 ; ;"--";"10/5/108";"";"";"";"";"Auto"
 ; ;"--";"10/5/109";"";"";"";"";"Auto"
"Belysning Plan 11"; ; ;"11/-/-";"";"";"";"";"Auto"
 ;"Ljusgård Plan 11"; ;"11/0/-";"";"";"";"";"Auto"
 ; ;"--";"11/0/0";"";"";"";"";"Auto"
 ; ;"--";"11/0/1";"";"";"";"";"Auto"
 ; ;"--";"11/0/2";"";"";"";"";"Auto"
 ; ;"--";"11/0/3";"";"";"";"";"Auto"
 ; ;"--";"11/0/4";"";"";"";"";"Auto"
 ; ;"--";"11/0/5";"";"";"";"";"Auto"
 ; ;"--";"11/0/6";"";"";"";"";"Auto"
 ; ;"--";"11/0/7";"";"";"";"";"Auto"
 ; ;"--";"11/0/8";"";"";"";"";"Auto"
 ; ;"--";"11/0/9";"";"";"";"";"Auto"
 ; ;"-----";"11/0/10";"";"";"";"";"Auto"
 ; ;"10002_Spång 2_L18 (InTiTk.ScK) > T/F";"11/0/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 2_L18 (InTiTk.ScK) > Status T/F";"11/0/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 2_L18 (InTiTk.ScK) > Dim";"11/0/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 2_L18 (InTiTk.ScK) > Värde";"11/0/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 2_L18 (InTiTk.ScK) > Status Värde";"11/0/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/17";"";"";"";"";"Auto"
 ; ;"--";"11/0/18";"";"";"";"";"Auto"
 ; ;"--";"11/0/19";"";"";"";"";"Auto"
 ; ;"-----";"11/0/20";"";"";"";"";"Auto"
 ; ;"10002_Spång 3_L18 (InTiTk.ScK) > T/F";"11/0/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 3_L18 (InTiTk.ScK) > Status T/F";"11/0/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 3_L18 (InTiTk.ScK) > Dim";"11/0/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 3_L18 (InTiTk.ScK) > Värde";"11/0/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 3_L18 (InTiTk.ScK) > Status Värde";"11/0/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/27";"";"";"";"";"Auto"
 ; ;"--";"11/0/28";"";"";"";"";"Auto"
 ; ;"--";"11/0/29";"";"";"";"";"Auto"
 ; ;"-----";"11/0/30";"";"";"";"";"Auto"
 ; ;"10002_Spång 4_L18 (InTiTk.ScK) > T/F";"11/0/31";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L18 (InTiTk.ScK) > Status T/F";"11/0/32";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L18 (InTiTk.ScK) > Dim";"11/0/33";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 4_L18 (InTiTk.ScK) > Värde";"11/0/34";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 4_L18 (InTiTk.ScK) > Status Värde";"11/0/35";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/36";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/37";"";"";"";"";"Auto"
 ; ;"--";"11/0/38";"";"";"";"";"Auto"
 ; ;"--";"11/0/39";"";"";"";"";"Auto"
 ; ;"-----";"11/0/40";"";"";"";"";"Auto"
 ; ;"10002_Spång 4_L3 (InTiTk.ScK) > T/F";"11/0/41";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L3 (InTiTk.ScK) > Status T/F";"11/0/42";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 4_L3 (InTiTk.ScK) > Dim";"11/0/43";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 4_L3 (InTiTk.ScK) > Värde";"11/0/44";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 4_L3 (InTiTk.ScK) > Status Värde";"11/0/45";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/46";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/47";"";"";"";"";"Auto"
 ; ;"--";"11/0/48";"";"";"";"";"Auto"
 ; ;"--";"11/0/49";"";"";"";"";"Auto"
 ; ;"-----";"11/0/50";"";"";"";"";"Auto"
 ; ;"10002_Ljusgård_L1 (InTiTk.ScK) > T/F";"11/0/51";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L1 (InTiTk.ScK) > Status T/F";"11/0/52";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L1 (InTiTk.ScK) > Dim";"11/0/53";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Ljusgård_L1 (InTiTk.ScK) > Värde";"11/0/54";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Ljusgård_L1 (InTiTk.ScK) > Status Värde";"11/0/55";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/56";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/57";"";"";"";"";"Auto"
 ; ;"--";"11/0/58";"";"";"";"";"Auto"
 ; ;"--";"11/0/59";"";"";"";"";"Auto"
 ; ;"-----";"11/0/60";"";"";"";"";"Auto"
 ; ;"11074_Korridor_L2 (InTiTk.ScK) > T/F";"11/0/61";"";"";"";"DPST-1-1";"Auto"
 ; ;"11074_Korridor_L2 (InTiTk.ScK) > Status T/F";"11/0/62";"";"";"";"DPST-1-1";"Auto"
 ; ;"11074_Korridor_L2 (InTiTk.ScK) > Dim";"11/0/63";"";"";"";"DPST-3-7";"Auto"
 ; ;"11074_Korridor_L2 (InTiTk.ScK) > Värde";"11/0/64";"";"";"";"DPST-5-1";"Auto"
 ; ;"11074_Korridor_L2 (InTiTk.ScK) > Status Värde";"11/0/65";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/66";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/67";"";"";"";"";"Auto"
 ; ;"--";"11/0/68";"";"";"";"";"Auto"
 ; ;"--";"11/0/69";"";"";"";"";"Auto"
 ; ;"-----";"11/0/70";"";"";"";"";"Auto"
 ; ;"11001_Galleri_L2 (InTiTk.ScK) > T/F";"11/0/71";"";"";"";"DPST-1-1";"Auto"
 ; ;"11001_Galleri_L2 (InTiTk.ScK) > Status T/F";"11/0/72";"";"";"";"DPST-1-1";"Auto"
 ; ;"11001_Galleri_L2 (InTiTk.ScK) > Dim";"11/0/73";"";"";"";"DPST-3-7";"Auto"
 ; ;"11001_Galleri_L2 (InTiTk.ScK) > Värde";"11/0/74";"";"";"";"DPST-5-1";"Auto"
 ; ;"11001_Galleri_L2 (InTiTk.ScK) > Status Värde";"11/0/75";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/76";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/77";"";"";"";"";"Auto"
 ; ;"--";"11/0/78";"";"";"";"";"Auto"
 ; ;"--";"11/0/79";"";"";"";"";"Auto"
 ; ;"-----";"11/0/80";"";"";"";"";"Auto"
 ; ;"11060_Galleri_L2 (InTiTk.ScK) > T/F";"11/0/81";"";"";"";"DPST-1-1";"Auto"
 ; ;"11060_Galleri_L2 (InTiTk.ScK) > Status T/F";"11/0/82";"";"";"";"DPST-1-1";"Auto"
 ; ;"11060_Galleri_L2 (InTiTk.ScK) > Dim";"11/0/83";"";"";"";"DPST-3-7";"Auto"
 ; ;"11060_Galleri_L2 (InTiTk.ScK) > Värde";"11/0/84";"";"";"";"DPST-5-1";"Auto"
 ; ;"11060_Galleri_L2 (InTiTk.ScK) > Status Värde";"11/0/85";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/86";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/87";"";"";"";"";"Auto"
 ; ;"--";"11/0/88";"";"";"";"";"Auto"
 ; ;"--";"11/0/89";"";"";"";"";"Auto"
 ; ;"-----";"11/0/90";"";"";"";"";"Auto"
 ; ;"11002_Lounge Yta_L1 (InTiTk.ScK) > T/F";"11/0/91";"";"";"";"DPST-1-1";"Auto"
 ; ;"11002_Lounge Yta_L1 (InTiTk.ScK) > Status T/F";"11/0/92";"";"";"";"DPST-1-1";"Auto"
 ; ;"11002_Lounge Yta_L1 (InTiTk.ScK) > Dim";"11/0/93";"";"";"";"DPST-3-7";"Auto"
 ; ;"11002_Lounge Yta_L1 (InTiTk.ScK) > Värde";"11/0/94";"";"";"";"DPST-5-1";"Auto"
 ; ;"11002_Lounge Yta_L1 (InTiTk.ScK) > Status Värde";"11/0/95";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/96";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/97";"";"";"";"";"Auto"
 ; ;"--";"11/0/98";"";"";"";"";"Auto"
 ; ;"--";"11/0/99";"";"";"";"";"Auto"
 ; ;"-----";"11/0/100";"";"";"";"";"Auto"
 ; ;"10002_Spång 2_L3 (InTiTk.ScK) > T/F";"11/0/101";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 2_L3 (InTiTk.ScK) > Status T/F";"11/0/102";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 2_L3 (InTiTk.ScK) > Dim";"11/0/103";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 2_L3 (InTiTk.ScK) > Värde";"11/0/104";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 2_L3 (InTiTk.ScK) > Status Värde";"11/0/105";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/106";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/107";"";"";"";"";"Auto"
 ; ;"--";"11/0/108";"";"";"";"";"Auto"
 ; ;"--";"11/0/109";"";"";"";"";"Auto"
 ; ;"-----";"11/0/110";"";"";"";"";"Auto"
 ; ;"10002_Trappa 1_L4 (InTiTk.ScK) > T/F";"11/0/111";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Trappa 1_L4 (InTiTk.ScK) > Status T/F";"11/0/112";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Trappa 1_L4 (InTiTk.ScK) > Dim";"11/0/113";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Trappa 1_L4 (InTiTk.ScK) > Värde";"11/0/114";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Trappa 1_L4 (InTiTk.ScK) > Status Värde";"11/0/115";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/116";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/117";"";"";"";"";"Auto"
 ; ;"--";"11/0/118";"";"";"";"";"Auto"
 ; ;"--";"11/0/119";"";"";"";"";"Auto"
 ; ;"-----";"11/0/120";"";"";"";"";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L1 (InTiTk.ScK) > T/F";"11/0/121";"";"";"";"DPST-1-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L1 (InTiTk.ScK) > Status T/F";"11/0/122";"";"";"";"DPST-1-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L1 (InTiTk.ScK) > Dim";"11/0/123";"";"";"";"DPST-3-7";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L1 (InTiTk.ScK) > Värde";"11/0/124";"";"";"";"DPST-5-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L1 (InTiTk.ScK) > Status Värde";"11/0/125";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/126";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/127";"";"";"";"";"Auto"
 ; ;"--";"11/0/128";"";"";"";"";"Auto"
 ; ;"--";"11/0/129";"";"";"";"";"Auto"
 ; ;"-----";"11/0/130";"";"";"";"";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L15 (InTiTk.ScK) > T/F";"11/0/131";"";"";"";"DPST-1-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L15 (InTiTk.ScK) > Status T/F";"11/0/132";"";"";"";"DPST-1-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L15 (InTiTk.ScK) > Dim";"11/0/133";"";"";"";"DPST-3-7";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L15 (InTiTk.ScK) > Värde";"11/0/134";"";"";"";"DPST-5-1";"Auto"
 ; ;"11055_Flex Café/Lunchrum_L15 (InTiTk.ScK) > Status Värde";"11/0/135";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/136";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/137";"";"";"";"";"Auto"
 ; ;"--";"11/0/138";"";"";"";"";"Auto"
 ; ;"--";"11/0/139";"";"";"";"";"Auto"
 ; ;"-----";"11/0/140";"";"";"";"";"Auto"
 ; ;"10002_Ljusgård_L2 (InTiTk.ScK) > T/F";"11/0/141";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L2 (InTiTk.ScK) > Status T/F";"11/0/142";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Ljusgård_L2 (InTiTk.ScK) > Dim";"11/0/143";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Ljusgård_L2 (InTiTk.ScK) > Värde";"11/0/144";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Ljusgård_L2 (InTiTk.ScK) > Status Värde";"11/0/145";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/146";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/147";"";"";"";"";"Auto"
 ; ;"--";"11/0/148";"";"";"";"";"Auto"
 ; ;"--";"11/0/149";"";"";"";"";"Auto"
 ; ;"-----";"11/0/170";"";"";"";"";"Auto"
 ; ;"10002_Spång 3_L3 (InTiTk.ScK) > T/F";"11/0/171";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 3_L3 (InTiTk.ScK) > Status T/F";"11/0/172";"";"";"";"DPST-1-1";"Auto"
 ; ;"10002_Spång 3_L3 (InTiTk.ScK) > Dim";"11/0/173";"";"";"";"DPST-3-7";"Auto"
 ; ;"10002_Spång 3_L3 (InTiTk.ScK) > Värde";"11/0/174";"";"";"";"DPST-5-1";"Auto"
 ; ;"10002_Spång 3_L3 (InTiTk.ScK) > Status Värde";"11/0/175";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/0/176";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/0/177";"";"";"";"";"Auto"
 ; ;"--";"11/0/178";"";"";"";"";"Auto"
 ; ;"--";"11/0/179";"";"";"";"";"Auto"
 ;"Korridorer"; ;"11/1/-";"";"";"";"";"Auto"
 ; ;"--";"11/1/0";"";"";"";"";"Auto"
 ; ;"--";"11/1/1";"";"";"";"";"Auto"
 ; ;"--";"11/1/2";"";"";"";"";"Auto"
 ; ;"--";"11/1/3";"";"";"";"";"Auto"
 ; ;"--";"11/1/4";"";"";"";"";"Auto"
 ; ;"--";"11/1/5";"";"";"";"";"Auto"
 ; ;"--";"11/1/6";"";"";"";"";"Auto"
 ; ;"--";"11/1/7";"";"";"";"";"Auto"
 ; ;"--";"11/1/8";"";"";"";"";"Auto"
 ; ;"--";"11/1/9";"";"";"";"";"Auto"
 ; ;"-----";"11/1/10";"";"";"";"";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > T/F";"11/1/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > Status T/F";"11/1/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > Dim";"11/1/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > Värde";"11/1/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > Status Värde";"11/1/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"11003_Korridor_del 1 (InNd.A) > Närvaro";"11/1/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/1/17";"";"";"";"";"Auto"
 ; ;"--";"11/1/18";"";"";"";"";"Auto"
 ; ;"--";"11/1/19";"";"";"";"";"Auto"
 ; ;"-----";"11/1/20";"";"";"";"";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > T/F";"11/1/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > Status T/F";"11/1/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > Dim";"11/1/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > Värde";"11/1/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > Status Värde";"11/1/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"11003_Korridor_del 2 (InNd.A) > Närvaro";"11/1/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/1/27";"";"";"";"";"Auto"
 ; ;"--";"11/1/28";"";"";"";"";"Auto"
 ; ;"--";"11/1/29";"";"";"";"";"Auto"
 ;"Bibliotek"; ;"11/2/-";"";"";"";"";"Auto"
 ; ;"--";"11/2/0";"";"";"";"";"Auto"
 ; ;"--";"11/2/1";"";"";"";"";"Auto"
 ; ;"--";"11/2/2";"";"";"";"";"Auto"
 ; ;"--";"11/2/3";"";"";"";"";"Auto"
 ; ;"--";"11/2/4";"";"";"";"";"Auto"
 ; ;"--";"11/2/5";"";"";"";"";"Auto"
 ; ;"--";"11/2/6";"";"";"";"";"Auto"
 ; ;"--";"11/2/7";"";"";"";"";"Auto"
 ; ;"--";"11/2/8";"";"";"";"";"Auto"
 ; ;"--";"11/2/9";"";"";"";"";"Auto"
 ; ;"-----";"11/2/10";"";"";"";"";"Auto"
 ; ;"11064_Bibliotek (InTk.Sc-2) > T/F";"11/2/11";"";"";"";"DPST-1-1";"Auto"
 ; ;"11064_Bibliotek (InTk.Sc-2) > Status T/F";"11/2/12";"";"";"";"DPST-1-1";"Auto"
 ; ;"11064_Bibliotek (InTk.Sc-2) > Dim";"11/2/13";"";"";"";"DPST-3-7";"Auto"
 ; ;"11064_Bibliotek (InTk.Sc-2) > Värde";"11/2/14";"";"";"";"DPST-5-1";"Auto"
 ; ;"11064_Bibliotek (InTk.Sc-2) > Status Värde";"11/2/15";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/2/16";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/2/17";"";"";"";"";"Auto"
 ; ;"--";"11/2/18";"";"";"";"";"Auto"
 ; ;"--";"11/2/19";"";"";"";"";"Auto"
 ; ;"-----";"11/2/20";"";"";"";"";"Auto"
 ; ;"11063_Korridor (InTk.Sc-2) > T/F";"11/2/21";"";"";"";"DPST-1-1";"Auto"
 ; ;"11063_Korridor (InTk.Sc-2) > Status T/F";"11/2/22";"";"";"";"DPST-1-1";"Auto"
 ; ;"11063_Korridor (InTk.Sc-2) > Dim";"11/2/23";"";"";"";"DPST-3-7";"Auto"
 ; ;"11063_Korridor (InTk.Sc-2) > Värde";"11/2/24";"";"";"";"DPST-5-1";"Auto"
 ; ;"11063_Korridor (InTk.Sc-2) > Status Värde";"11/2/25";"";"";"";"DPST-5-1";"Auto"
 ; ;"--";"11/2/26";"";"";"";"DPST-1-1";"Auto"
 ; ;"--";"11/2/27";"";"";"";"";"Auto"
 ; ;"--";"11/2/28";"";"";"";"";"Auto"
 ; ;"--";"11/2/29";"";"";"";"";"Auto"
 ;"Flexrum, Grupprum mfl"; ;"11/3/-";"";"";"";"";"Auto"
 ; ;"--";"11/3/0";"";"";"";"";"Auto"
